time	V(N004,N003)
2.568664016179419e-003	-2.788347e+000
2.570766392721603e-003	-3.004014e+000
2.572332248179470e-003	-3.121795e+000
2.574123720989894e-003	-3.214792e+000
2.576174025198794e-003	-3.271274e+000
2.578411018177200e-003	-3.262841e+000
2.582037854321673e-003	-3.104155e+000
2.586745755455653e-003	-2.667620e+000
2.592952995909711e-003	-1.782623e+000
2.598462711287483e-003	-7.881319e-001
2.602848975159763e-003	8.999422e-002
2.607304645454185e-003	9.775305e-001
2.612076222406117e-003	1.831110e+000
2.617647736401093e-003	2.661430e+000
2.620023282330832e-003	2.935425e+000
2.621774874586103e-003	3.083222e+000
2.623449575381385e-003	3.185370e+000
2.625281696213337e-003	3.256926e+000
2.626958681923090e-003	3.279702e+000
2.629686253860310e-003	3.223425e+000
2.634088351365839e-003	2.939444e+000
2.639515280165903e-003	2.308904e+000
2.645847345547147e-003	1.280025e+000
2.650536879168807e-003	3.783717e-001
2.654781269210611e-003	-4.819177e-001
2.659041348975927e-003	-1.301318e+000
2.664682711503272e-003	-2.248113e+000
2.668664016284499e-003	-2.788347e+000
2.670766392798949e-003	-3.004014e+000
2.672332248237679e-003	-3.121795e+000
2.674123721060624e-003	-3.214792e+000
2.676174025225150e-003	-3.271274e+000
2.678411018220072e-003	-3.262841e+000
2.682037854390866e-003	-3.104155e+000
2.686745755519122e-003	-2.667620e+000
2.692952995995578e-003	-1.782623e+000
2.698462711332790e-003	-7.881319e-001
2.702848975196702e-003	8.999428e-002
2.707304645481642e-003	9.775305e-001
2.712076222454383e-003	1.831110e+000
2.717647736424224e-003	2.661430e+000
2.720023282347628e-003	2.935425e+000
2.721774874598657e-003	3.083222e+000
2.723449575396495e-003	3.185370e+000
2.725281696240164e-003	3.256926e+000
2.726958681966771e-003	3.279702e+000
2.729686253931230e-003	3.223425e+000
2.734088351479400e-003	2.939444e+000
2.739515280309743e-003	2.308903e+000
2.745847345698316e-003	1.280025e+000
2.750536879304615e-003	3.783716e-001
2.754781269342389e-003	-4.819177e-001
2.759041349102209e-003	-1.301318e+000
2.764682711681892e-003	-2.248113e+000
2.768664016347021e-003	-2.788347e+000
2.770766392844970e-003	-3.004014e+000
2.772332248272314e-003	-3.121795e+000
2.774123721102709e-003	-3.214792e+000
2.776174025240832e-003	-3.271274e+000
2.778411018245579e-003	-3.262841e+000
2.782037854432034e-003	-3.104155e+000
2.786745755556904e-003	-2.667620e+000
2.792952996046696e-003	-1.782623e+000
2.798462711359788e-003	-7.881319e-001
2.802848975218722e-003	8.999428e-002
2.807304645498022e-003	9.775305e-001
2.812076222483158e-003	1.831110e+000
2.817647736438006e-003	2.661430e+000
2.820023282357636e-003	2.935425e+000
2.821774874606136e-003	3.083222e+000
2.823449575405496e-003	3.185370e+000
2.825281696256147e-003	3.256926e+000
2.826958681992794e-003	3.279702e+000
2.829686253973480e-003	3.223425e+000
2.834088351547056e-003	2.939444e+000
2.839515280395381e-003	2.308903e+000
2.845847345788352e-003	1.280025e+000
2.850536879385505e-003	3.783716e-001
2.854781269420878e-003	-4.819177e-001
2.859041349177423e-003	-1.301318e+000
2.864682711788282e-003	-2.248113e+000
2.868664016384265e-003	-2.788347e+000
2.870766392872384e-003	-3.004014e+000
2.872332248292945e-003	-3.121795e+000
2.874123721127778e-003	-3.214792e+000
2.876174025250174e-003	-3.271274e+000
2.878411018260775e-003	-3.262841e+000
2.882037854456560e-003	-3.104155e+000
2.886745755579429e-003	-2.667620e+000
2.892952996077139e-003	-1.782623e+000
2.898462711375842e-003	-7.881319e-001
2.902848975231809e-003	8.999428e-002
2.907304645507749e-003	9.775305e-001
2.912076222500259e-003	1.831110e+000
2.917647736446202e-003	2.661430e+000
2.920023282363587e-003	2.935425e+000
2.921774874610585e-003	3.083222e+000
2.923449575410851e-003	3.185370e+000
2.925281696265655e-003	3.256926e+000
2.926958682008275e-003	3.279702e+000
2.929686253998615e-003	3.223425e+000
2.934088351587303e-003	2.939444e+000
2.939515280446376e-003	2.308903e+000
2.945847345841948e-003	1.280025e+000
2.950536879433655e-003	3.783716e-001
2.954781269467602e-003	-4.819177e-001
2.959041349222201e-003	-1.301318e+000
2.964682711851616e-003	-2.248113e+000
2.968664016406436e-003	-2.788347e+000
2.970766392888704e-003	-3.004014e+000
2.972332248305227e-003	-3.121795e+000
2.974123721142702e-003	-3.214792e+000
2.976174025255735e-003	-3.271274e+000
2.978411018269821e-003	-3.262841e+000
2.982037854471159e-003	-3.104155e+000
2.986745755592826e-003	-2.667620e+000
2.992952996095214e-003	-1.782623e+000
2.998462711385370e-003	-7.881319e-001
3.002848975239575e-003	8.999428e-002
3.007304645513518e-003	9.775305e-001
3.012076222510402e-003	1.831110e+000
3.017647736451062e-003	2.661430e+000
3.020023282367117e-003	2.935425e+000
3.021774874613223e-003	3.083222e+000
3.023449575414026e-003	3.185370e+000
3.025281696271292e-003	3.256926e+000
3.026958682017454e-003	3.279702e+000
3.029686254013517e-003	3.223425e+000
3.034088351611164e-003	2.939444e+000
3.039515280476636e-003	2.308903e+000
3.045847345873737e-003	1.280025e+000
3.050536879462215e-003	3.783716e-001
3.054781269495316e-003	-4.819177e-001
3.059041349248760e-003	-1.301318e+000
3.064682711889177e-003	-2.248113e+000
3.068664016419578e-003	-2.788347e+000
3.070766392898377e-003	-3.004014e+000
3.072332248312507e-003	-3.121795e+000
3.074123721151549e-003	-3.214792e+000
3.076174025259032e-003	-3.271274e+000
3.078411018275184e-003	-3.262841e+000
3.082037854479814e-003	-3.104155e+000
3.086745755600764e-003	-2.667620e+000
3.092952996105952e-003	-1.782623e+000
3.098462711391034e-003	-7.881319e-001
3.102848975244191e-003	8.999428e-002
3.107304645516947e-003	9.775305e-001
3.112076222516434e-003	1.831110e+000
3.117647736453953e-003	2.661430e+000
3.120023282369216e-003	2.935425e+000
3.121774874614792e-003	3.083222e+000
3.123449575415914e-003	3.185370e+000
3.125281696274644e-003	3.256926e+000
3.126958682022912e-003	3.279702e+000
3.129686254022378e-003	3.223425e+000
3.134088351625354e-003	2.939444e+000
3.139515280494614e-003	2.308903e+000
3.145847345892632e-003	1.280025e+000
3.150536879479191e-003	3.783716e-001
3.154781269511790e-003	-4.819177e-001
3.159041349264549e-003	-1.301318e+000
3.164682711911507e-003	-2.248113e+000
3.168664016427394e-003	-2.788347e+000
3.170766392904130e-003	-3.004014e+000
3.172332248316837e-003	-3.121795e+000
3.174123721156809e-003	-3.214792e+000
3.176174025260992e-003	-3.271274e+000
3.178411018278372e-003	-3.262841e+000
3.182037854484960e-003	-3.104155e+000
3.186745755605499e-003	-2.667620e+000
3.192952996112369e-003	-1.782623e+000
3.198462711394436e-003	-7.881319e-001
3.202848975246970e-003	8.999428e-002
3.207304645519023e-003	9.775305e-001
3.212076222520068e-003	1.831110e+000
3.217647736455692e-003	2.661430e+000
3.220023282370478e-003	2.935425e+000
3.221774874615735e-003	3.083222e+000
3.223449575417050e-003	3.185370e+000
3.225281696276662e-003	3.256926e+000
3.226958682026197e-003	3.279702e+000
3.229686254027712e-003	3.223425e+000
3.234088351633895e-003	2.939444e+000
3.239515280505413e-003	2.308903e+000
3.245847345903978e-003	1.280025e+000
3.250536879489382e-003	3.783716e-001
3.254781269521677e-003	-4.819177e-001
3.259041349274023e-003	-1.301318e+000
3.264682711924906e-003	-2.248113e+000
3.268664016432084e-003	-2.788347e+000
3.270766392907582e-003	-3.004014e+000
3.272332248319435e-003	-3.121795e+000
3.274123721159967e-003	-3.214792e+000
3.276174025262169e-003	-3.271274e+000
3.278411018280286e-003	-3.262841e+000
3.282037854488050e-003	-3.104155e+000
3.286745755608353e-003	-2.667620e+000
3.292952996116217e-003	-1.782623e+000
3.298462711396466e-003	-7.881319e-001
3.302848975248623e-003	8.999428e-002
3.307304645520248e-003	9.775305e-001
3.312076222522225e-003	1.831110e+000
3.317647736456723e-003	2.661430e+000
3.320023282371228e-003	2.935425e+000
3.321774874616295e-003	3.083222e+000
3.323449575417723e-003	3.185370e+000
3.325281696277856e-003	3.256926e+000
3.326958682028142e-003	3.279702e+000
3.329686254030870e-003	3.223425e+000
3.334088351638951e-003	2.939444e+000
3.339515280511800e-003	2.308903e+000
3.345847345910718e-003	1.280025e+000
3.350536879495442e-003	3.783716e-001
3.354781269527556e-003	-4.819177e-001
3.359041349279655e-003	-1.301318e+000
3.364682711932876e-003	-2.248113e+000
3.368664016434875e-003	-2.788347e+000
3.370766392909637e-003	-3.004014e+000
3.372332248320981e-003	-3.121795e+000
3.374123721161846e-003	-3.214792e+000
3.376174025262869e-003	-3.271274e+000
3.378411018281426e-003	-3.262841e+000
3.382037854489889e-003	-3.104155e+000
3.386745755610026e-003	-2.667620e+000
3.392952996118507e-003	-1.782623e+000
3.398462711397674e-003	-7.881319e-001
3.402848975249610e-003	8.999428e-002
3.407304645520981e-003	9.775305e-001
3.412076222523519e-003	1.831110e+000
3.417647736457347e-003	2.661430e+000
3.420023282371680e-003	2.935425e+000
3.421774874616634e-003	3.083222e+000
3.423449575418132e-003	3.185370e+000
3.425281696278583e-003	3.256926e+000
3.426958682029325e-003	3.279702e+000
3.429686254032791e-003	3.223425e+000
3.434088351642029e-003	2.939444e+000
3.439515280515686e-003	2.308903e+000
3.445847345914795e-003	1.280025e+000
3.450536879499103e-003	3.783716e-001
3.454781269531107e-003	-4.819177e-001
3.459041349283056e-003	-1.301318e+000
3.464682711937689e-003	-2.248113e+000
3.468664016436558e-003	-2.788347e+000
3.470766392910876e-003	-3.004014e+000
3.472332248321914e-003	-3.121795e+000
3.474123721162978e-003	-3.214792e+000
3.476174025263290e-003	-3.271274e+000
3.478411018282111e-003	-3.262841e+000
3.482037854490994e-003	-3.104155e+000
3.486745755611010e-003	-2.667620e+000
3.492952996119869e-003	-1.782623e+000
3.498462711398412e-003	-7.881319e-001
3.502848975250213e-003	8.999428e-002
3.507304645521434e-003	9.775305e-001
3.512076222524304e-003	1.831110e+000
3.517647736457717e-003	2.661430e+000
3.520023282371949e-003	2.935425e+000
3.521774874616835e-003	3.083222e+000
3.523449575418374e-003	3.185370e+000
3.525281696279012e-003	3.256926e+000
3.526958682030024e-003	3.279702e+000
3.529686254033925e-003	3.223425e+000
3.534088351643844e-003	2.939444e+000
3.539515280518008e-003	2.308903e+000
3.545847345917210e-003	1.280025e+000
3.550536879501269e-003	3.783716e-001
3.554781269533212e-003	-4.819177e-001
3.559041349285077e-003	-1.301318e+000
3.564682711940544e-003	-2.248113e+000
3.568664016437559e-003	-2.788347e+000
3.570766392911613e-003	-3.004014e+000
3.572332248322468e-003	-3.121795e+000
3.574123721163653e-003	-3.214792e+000
3.576174025263542e-003	-3.271274e+000
3.578411018282520e-003	-3.262841e+000
3.582037854491654e-003	-3.104155e+000
3.586745755611642e-003	-2.667620e+000
3.592952996120691e-003	-1.782623e+000
3.598462711398833e-003	-7.881319e-001
3.602848975250558e-003	8.999428e-002
3.607304645521692e-003	9.775305e-001
3.612076222524758e-003	1.831110e+000
3.617647736457937e-003	2.661430e+000
3.620023282372109e-003	2.935425e+000
3.621774874616954e-003	3.083222e+000
3.623449575418517e-003	3.185370e+000
3.625281696279266e-003	3.256926e+000
3.626958682030437e-003	3.279702e+000
3.629686254034596e-003	3.223425e+000
3.634088351644919e-003	2.939444e+000
3.639515280519327e-003	2.308903e+000
3.645847345918633e-003	1.280025e+000
3.650536879502553e-003	3.783716e-001
3.654781269534453e-003	-4.819177e-001
3.659041349286262e-003	-1.301318e+000
3.664682711942224e-003	-2.248113e+000
3.668664016438146e-003	-2.788347e+000
3.670766392912045e-003	-3.004014e+000
3.672332248322793e-003	-3.121795e+000
3.674123721164046e-003	-3.214792e+000
3.676174025263688e-003	-3.271274e+000
3.678411018282758e-003	-3.262841e+000
3.682037854492038e-003	-3.104155e+000
3.686745755612022e-003	-2.667620e+000
3.692952996121166e-003	-1.782623e+000
3.698462711399070e-003	-7.881319e-001
3.702848975250748e-003	8.999428e-002
3.707304645521829e-003	9.775305e-001
3.712076222525006e-003	1.831110e+000
3.717647736458061e-003	2.661430e+000
3.720023282372199e-003	2.935425e+000
3.721774874617021e-003	3.083222e+000
3.723449575418599e-003	3.185370e+000
3.725281696279411e-003	3.256926e+000
3.726958682030674e-003	3.279702e+000
3.729686254034980e-003	3.223425e+000
3.734088351645533e-003	2.939444e+000
3.739515280520129e-003	2.308903e+000
3.745847345919463e-003	1.280025e+000
3.750536879503296e-003	3.783716e-001
3.754781269535176e-003	-4.819177e-001
3.759041349286956e-003	-1.301318e+000
3.764682711943204e-003	-2.248113e+000
3.768664016438489e-003	-2.788347e+000
3.770766392912297e-003	-3.004014e+000
3.772332248322983e-003	-3.121795e+000
3.774123721164278e-003	-3.214792e+000
3.776174025263775e-003	-3.271274e+000
3.778411018282899e-003	-3.262841e+000
3.782037854492265e-003	-3.104155e+000
3.786745755612175e-003	-2.667620e+000
3.792952996121461e-003	-1.782623e+000
3.798462711399252e-003	-7.881319e-001
3.802848975250900e-003	8.999428e-002
3.807304645521946e-003	9.775305e-001
3.812076222525203e-003	1.831110e+000
3.817647736458151e-003	2.661430e+000
3.820023282372264e-003	2.935425e+000
3.821774874617070e-003	3.083222e+000
3.823449575418656e-003	3.185370e+000
3.825281696279514e-003	3.256926e+000
3.826958682030840e-003	3.279702e+000
3.829686254035251e-003	3.223425e+000
3.834088351645967e-003	2.939444e+000
3.839515280520683e-003	2.308903e+000
3.845847345920029e-003	1.280025e+000
3.850536879503800e-003	3.783716e-001
3.854781269535665e-003	-4.819177e-001
3.859041349287423e-003	-1.301318e+000
3.864682711943868e-003	-2.248113e+000
3.868664016438722e-003	-2.788347e+000
3.870766392912469e-003	-3.004014e+000
3.872332248323112e-003	-3.121795e+000
3.874123721164434e-003	-3.214792e+000
3.876174025263833e-003	-3.271274e+000
3.878411018282994e-003	-3.262841e+000
3.882037854492420e-003	-3.104155e+000
3.886745755612346e-003	-2.667620e+000
3.892952996121620e-003	-1.782623e+000
3.898462711399312e-003	-7.881319e-001
3.902848975250944e-003	8.999428e-002
3.907304645521972e-003	9.775305e-001
3.912076222525259e-003	1.831110e+000
3.917647736458180e-003	2.661430e+000
3.920023282372285e-003	2.935425e+000
3.921774874617086e-003	3.083222e+000
3.923449575418675e-003	3.185370e+000
3.925281696279547e-003	3.256926e+000
3.926958682030895e-003	3.279702e+000
3.929686254035339e-003	3.223425e+000
3.934088351646108e-003	2.939444e+000
3.939515280520873e-003	2.308903e+000
3.945847345920231e-003	1.280025e+000
3.950536879503985e-003	3.783716e-001
3.954781269535849e-003	-4.819177e-001
3.959041349287604e-003	-1.301318e+000
3.964682711944115e-003	-2.248113e+000
3.968664016438806e-003	-2.788347e+000
3.970766392912530e-003	-3.004014e+000
3.972332248323159e-003	-3.121795e+000
3.974123721164492e-003	-3.214792e+000
3.976174025263855e-003	-3.271274e+000
3.978411018283030e-003	-3.262841e+000
3.982037854492478e-003	-3.104155e+000
3.986745755612399e-003	-2.667620e+000
3.992952996121689e-003	-1.782623e+000
3.998462711399340e-003	-7.881319e-001
4.002848975250964e-003	8.999428e-002
4.007304645521983e-003	9.775305e-001
4.012076222525282e-003	1.831110e+000
4.017647736458191e-003	2.661430e+000
4.020023282372292e-003	2.935425e+000
4.021774874617091e-003	3.083222e+000
4.023449575418682e-003	3.185370e+000
4.025281696279558e-003	3.256926e+000
4.026958682030912e-003	3.279702e+000
4.029686254035368e-003	3.223425e+000
4.034088351646154e-003	2.939444e+000
4.039515280520893e-003	2.308903e+000
4.045847345920253e-003	1.280025e+000
4.050536879504004e-003	3.783716e-001
4.054781269535864e-003	-4.819177e-001
4.059041349287616e-003	-1.301318e+000
4.064682711944142e-003	-2.248113e+000
4.068664016438822e-003	-2.788347e+000
4.070766392912542e-003	-3.004014e+000
4.072332248323167e-003	-3.121795e+000
4.074123721164502e-003	-3.214792e+000
4.076174025263858e-003	-3.271274e+000
4.078411018283035e-003	-3.262841e+000
4.082037854492485e-003	-3.104155e+000
4.086745755612390e-003	-2.667620e+000
4.092952996121744e-003	-1.782623e+000
4.098462711399399e-003	-7.881319e-001
4.102848975251020e-003	8.999428e-002
4.107304645522034e-003	9.775305e-001
4.112076222525363e-003	1.831110e+000
4.117647736458230e-003	2.661430e+000
4.120023282372321e-003	2.935425e+000
4.121774874617112e-003	3.083222e+000
4.123449575418708e-003	3.185370e+000
4.125281696279605e-003	3.256926e+000
4.126958682030989e-003	3.279702e+000
4.129686254035492e-003	3.223425e+000
4.134088351646353e-003	2.939444e+000
4.139515280521206e-003	2.308903e+000
4.145847345920594e-003	1.280025e+000
4.150536879504312e-003	3.783716e-001
4.154781269536167e-003	-4.819177e-001
4.159041349287913e-003	-1.301318e+000
4.164682711944545e-003	-2.248113e+000
4.168664016438958e-003	-2.788347e+000
4.170766392912642e-003	-3.004014e+000
4.172332248323243e-003	-3.121795e+000
4.174123721164593e-003	-3.214792e+000
4.176174025263893e-003	-3.271274e+000
4.178411018283090e-003	-3.262841e+000
4.182037854492574e-003	-3.104155e+000
4.186745755612492e-003	-2.667620e+000
4.192952996121855e-003	-1.782623e+000
4.198462711399462e-003	-7.881319e-001
4.202848975251072e-003	8.999428e-002
4.207304645522073e-003	9.775305e-001
4.212076222525434e-003	1.831110e+000
4.217647736458266e-003	2.661430e+000
4.220023282372348e-003	2.935425e+000
4.221774874617132e-003	3.083222e+000
4.223449575418730e-003	3.185370e+000
4.225281696279644e-003	3.256926e+000
4.226958682031053e-003	3.279702e+000
4.229686254035595e-003	3.223425e+000
4.234088351646519e-003	2.939444e+000
4.239515280521429e-003	2.308903e+000
4.245847345920792e-003	1.280025e+000
4.250536879504488e-003	3.783716e-001
4.254781269536334e-003	-4.819177e-001
4.259041349288067e-003	-1.301318e+000
4.264682711944775e-003	-2.248113e+000
4.268664016439037e-003	-2.788347e+000
4.270766392912700e-003	-3.004014e+000
4.272332248323287e-003	-3.121795e+000
4.274123721164647e-003	-3.214792e+000
4.276174025263912e-003	-3.271274e+000
4.278411018283123e-003	-3.262841e+000
4.282037854492628e-003	-3.104155e+000
4.286745755612541e-003	-2.667620e+000
4.292952996121854e-003	-1.782623e+000
4.298462711399407e-003	-7.881319e-001
4.302848975251018e-003	8.999428e-002
4.307304645522022e-003	9.775305e-001
4.312076222525356e-003	1.831110e+000
4.317647736458235e-003	2.661430e+000
4.320023282372324e-003	2.935425e+000
4.321774874617114e-003	3.083222e+000
4.323449575418709e-003	3.185370e+000
4.325281696279607e-003	3.256926e+000
4.326958682030992e-003	3.279702e+000
4.329686254035497e-003	3.223425e+000
4.334088351646361e-003	2.939444e+000
4.339515280521154e-003	2.308903e+000
4.345847345920514e-003	1.280025e+000
4.350536879504237e-003	3.783716e-001
4.354781269536093e-003	-4.819177e-001
4.359041349287839e-003	-1.301318e+000
4.364682711944443e-003	-2.248113e+000
